ts,price,atr,p_up,p_down,p_flat,p_risk,edge,conf,pred_cum_ret_5,action,reason_code,blocked,blocked_reason,portfolio_equity,position_ratio,state,trend_is_downtrend,trend_is_strong_downtrend,trend_score,ret_3_atr,ret_6_atr,ema_fast,ema_slow,breakdown_low_n,trend_reason_codes,fallback_action,reverse_confirm_count,hold_mode,trend_hold_bars,trend_break_count,entry_was_sentinel,sentinel_bars,peak_profit_atr,is_crash,is_model_blind_crash,crash_score,crash_reason_codes,drawdown_24h,ret_12_atr,range_expansion,entry_was_crash,crash_regime_id,trend_direction,trend_strength,trend_phase,trend_score_up,trend_score_down,trend_confidence,trend_age,trend_invalid_count,trend_is_confirmed,trend_is_broken,trend_is_accelerating,trend_is_exhausted,trend_signal_reason_codes,bp_p_long_entry_zone,bp_p_short_entry_zone,bp_p_hold_long,bp_p_hold_short,bp_p_exit_long,bp_p_exit_short,bp_expected_opportunity_roi,is_slow_uptrend,is_stable_slow_uptrend,slow_up_score,slope_24_atr,slope_48_atr,persistence_above_ema_fast,persistence_above_ema_mid,slow_up_exit_votes,entry_was_slow_up,slow_up_reason_codes,lifecycle,lifecycle_bars,min_hold_until,trend_exit_votes,bp_exit_count,runner_active,profit_atr
2026-01-13 04:00:00+00:00,91479.3,487.69742374797914,0.32529786229133606,0.29632097482681274,0.3783811926841736,0.40468716621398926,0.028976887464523315,0.028976887464523315,0.27650415897369385,ADD,ADD_SIGNAL_CONFIRMED,0,,0.8161572854033474,0.057184234261512756,LONG,0,0,-0.5644893464564742,0.6600403945671706,0.5644893464564742,91351.0814307484,91224.61640178194,0,,,0,NORMAL,0,0,0,0,0.1642900210221584,0,0,0.0,,-0.008880919619930872,-1.2292457798788692,0.6031645618447277,0,25,NONE,NONE,NONE,1.0,0.0,1.0,0,22,0,1,0,0,CLOSE_GT_EMA_FAST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,1,-1,0,0,0,0.1642900210221584
2026-01-13 05:00:00+00:00,91883.6,509.7476077659802,0.33240243792533875,0.2954261004924774,0.37217143177986145,0.40907734632492065,0.03697633743286133,0.03697633743286133,0.2963854968547821,ADD,ADD_SIGNAL_CONFIRMED,0,,0.8159398992708687,0.084357500821352,LONG,0,0,-1.237867506167259,1.5499827521755285,1.237867506167259,91457.0257237835,91246.19656214394,0,,,0,NORMAL,0,0,0,0,0.9503209286710469,0,0,0.0,,-0.004500590472269361,0.8115781098279072,0.8658464450490889,0,25,UP,WEAK,EARLY,3.0,0.0,1.0,0,23,0,1,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,2,-1,0,0,0,0.9503209286710469
2026-01-13 06:00:00+00:00,92146.9,508.5584929255535,0.3171640932559967,0.306240975856781,0.37659499049186707,0.40748822689056396,0.010923117399215698,0.010923117399215698,0.26167604327201843,HOLD,HOLD_SIGNAL_VALID,0,,0.815717713468409,0.11213072612881661,LONG,0,0,-1.3972827312590257,1.5062180863276482,1.3972827312590257,91586.55893230994,91268.34411353954,0,,,0,NORMAL,0,0,0,0,1.4702808632663156,0,0,0.0,,-0.0016479051777376075,0.9806148298323679,0.9369930645350873,0,25,UP,WEAK,EARLY,3.0,1.0,0.6666666666666666,0,24,0,1,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,3,-1,0,0,0,1.4702808632663156
2026-01-13 07:00:00+00:00,91908.0,494.6828862880142,0.3125652074813843,0.30740949511528015,0.3800252676010132,0.39900389313697815,0.005155712366104126,0.005155712366104126,0.2597196400165558,HOLD,HOLD_SIGNAL_VALID,0,,0.8152337754002575,0.11213072612881661,LONG,0,0,-1.5173356928361408,0.8666157893936105,1.5173356928361408,91585.44218338309,91304.2051310962,0,,,0,NORMAL,0,0,0,0,1.4702808632663156,0,0,0.0,,-0.0042362322452030865,0.17405089682014327,0.9621452996580497,0,25,NONE,WEAK,NONE,2.0,1.0,0.5,0,25,0,1,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,4,-1,0,0,0,1.0285858559169112
2026-01-13 08:00:00+00:00,92137.8,484.60553726744115,0.31173697113990784,0.299853652715683,0.3884093761444092,0.3976731598377228,0.011883318424224854,0.011883318424224854,0.23497700691223145,HOLD,HOLD_SIGNAL_VALID,0,,0.8147429164460663,0.11213072612881661,LONG,0,0,-2.15494855029624,0.5245503413629191,2.15494855029624,91611.02774245907,91356.96092879746,0,,,0,NORMAL,0,0,0,0,1.524175361604217,0,0,0.0,,-0.0017464977952089678,1.4265210502918635,0.7464077919573119,0,25,UP,WEAK,EARLY,3.0,0.0,1.0,0,26,0,1,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,5,-1,0,0,0,1.524175361604217
2026-01-13 09:00:00+00:00,92239.6,508.9908560340525,0.30758121609687805,0.30891212821006775,0.3835066854953766,0.40889886021614075,-0.0013309121131896973,0.0013309121131896973,0.256681889295578,HOLD,HOLD_SIGNAL_VALID,0,,0.8142601306191448,0.11213072612881661,LONG,0,0,-1.6870637061946805,0.18212507926431162,1.6870637061946805,91734.45714810913,91373.73589425176,0,,,0,NORMAL,0,0,0,0,1.6511570100657855,0,0,0.0,,-0.004715321882762247,2.4244050465170695,0.920420501367012,0,25,UP,NORMAL,EARLY,4.0,0.0,1.0,1,0,1,0,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,6,-1,0,0,0,1.6511570100657855
2026-01-13 10:00:00+00:00,92092.5,496.73436631733404,0.3096948266029358,0.31478244066238403,0.3755227029323578,0.40848106145858765,-0.005087614059448242,0.005087614059448242,0.22674806416034698,HOLD,HOLD_SIGNAL_VALID,0,,0.8137646819046501,0.11213072612881661,LONG,0,0,-1.2344626053278949,0.3714258817400484,1.2344626053278949,91796.08745157026,91477.7860523364,0,,,0,NORMAL,0,0,0,0,1.6511570100657855,0,0,0.0,,-0.006302561811719509,1.7886823627427264,0.9418192259636584,0,25,UP,NORMAL,EARLY,4.0,0.0,1.0,2,0,1,0,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,7,-1,0,0,0,1.3957637462053143
2026-01-13 11:00:00+00:00,91962.1,482.5319115803812,0.3074941337108612,0.30483201146125793,0.38767385482788086,0.4057825207710266,0.0026621222496032715,0.0026621222496032715,0.20415513217449188,CLOSE,CLOSE_MAX_HOLD_BARS,0,,0.813273741232491,0.11213072612881661,LONG,0,0,-0.16268354095566032,-0.36412099548928717,0.16268354095566032,91846.37362380556,91539.77000272502,0,,,0,NORMAL,0,0,0,0,1.6511570100657855,0,0,0.0,,-0.007709605229367478,1.4703690739877833,0.9155082894128833,0,25,UP,WEAK,EARLY,3.0,0.0,1.0,2,1,0,0,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,8,-1,0,0,0,1.1666043353616373
2026-01-13 12:00:00+00:00,92076.2,466.45820361035396,0.30937880277633667,0.29979413747787476,0.3908270597457886,0.4202381670475006,0.009584665298461914,0.009584665298461914,0.2345966100692749,HOLD,HOLD_NO_ENTRY,0,,0.8261888673335221,0.0,FLAT,0,0,0.1515677062870457,-0.35029933815142306,-0.1515677062870457,91844.16158723024,91587.82514915969,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.006478442238925575,1.3718270898597404,0.5592057874792457,0,0,UP,WEAK,EARLY,3.0,0.0,1.0,0,2,0,1,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2026-01-13 13:00:00+00:00,92021.0,484.482617638186,0.30917394161224365,0.30002132058143616,0.3908047378063202,0.4127095937728882,0.009152621030807495,0.009152621030807495,0.21759481728076935,HOLD,HOLD_NO_ENTRY,0,,0.8261888673335221,0.0,FLAT,0,0,-0.23323850203515237,-0.14758011411958757,0.23323850203515237,91862.75968331713,91719.2902087736,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.007074061845169233,1.7825200916598136,0.7725877475538305,0,0,UP,STRONG,EARLY,5.0,0.0,1.0,1,0,1,0,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2026-01-13 14:00:00+00:00,92414.3,534.6910020926009,0.3077596426010132,0.3053046464920044,0.3869357407093048,0.4254964590072632,0.002454996109008789,0.002454996109008789,0.295248419046402,HOLD,HOLD_NO_ENTRY,0,,0.8261888673335221,0.0,FLAT,0,0,-0.5171211015668338,0.8457221053472721,0.5171211015668338,91986.32699465977,91702.4003541044,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.005099689949186081,2.470211757502624,1.296842105263159,0,0,UP,NORMAL,EARLY,4.0,0.0,1.0,2,0,1,0,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2026-01-13 15:00:00+00:00,93407.9,592.770216228844,0.3013536036014557,0.3072313070297241,0.39141514897346497,0.42240723967552185,-0.005877703428268433,0.005877703428268433,0.2354729175567627,HOLD,HOLD_NO_ENTRY,0,,0.8261888673335221,0.0,FLAT,0,0,-1.9709154880159434,2.2465703632550307,1.9709154880159434,92218.28575859527,91843.35279169616,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-1.0705721138482005e-06,3.4195375282105256,1.8981370082759166,0,0,UP,NORMAL,EARLY,4.0,1.0,0.75,3,0,1,0,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2026-01-13 16:00:00+00:00,93341.6,600.2294864982122,0.29488638043403625,0.31033623218536377,0.39477741718292236,0.40992069244384766,-0.015449851751327515,0.015449851751327515,0.14918312430381775,HOLD,HOLD_NO_ENTRY,0,,0.8261888673335221,0.0,FLAT,0,0,-2.0810373833637485,2.200158488888132,2.0810373833637485,92445.56560377899,91916.2096615954,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.003899388519534197,3.102646640812022,1.8968370400798076,0,0,UP,WEAK,EARLY,3.0,1.0,0.6666666666666666,3,1,0,0,1,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2026-01-13 17:00:00+00:00,93190.6,586.027380319768,0.299649178981781,0.3018133342266083,0.39853745698928833,0.4028153717517853,-0.0021641552448272705,0.0021641552448272705,0.21134991943836212,HOLD,HOLD_NO_ENTRY,0,,0.8261888673335221,0.0,FLAT,0,0,-2.096318433670564,1.3246821327297233,2.096318433670564,92595.65478267126,91947.58646053591,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.005510794284311671,2.230271219216465,1.5366834170854269,0,0,UP,NORMAL,CONTINUATION,4.0,1.0,0.75,4,0,1,0,1,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2026-01-13 18:00:00+00:00,93581.0,594.311138868356,0.2941187620162964,0.3079509735107422,0.3979302644729614,0.4269128739833832,-0.0138322114944458,0.0138322114944458,0.19125615060329437,HOLD,HOLD_NO_ENTRY,0,,0.8261888673335221,0.0,FLAT,0,0,-2.532007060923229,0.2912615777816486,2.532007060923229,92715.064716667,91979.05398388863,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.0027674559119870157,2.4130458041400917,1.1178816992348148,0,0,UP,NORMAL,CONTINUATION,4.0,0.0,1.0,5,0,1,0,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2026-01-13 19:00:00+00:00,94179.5,606.6532003777596,0.298226535320282,0.3130530118942261,0.38872042298316956,0.43732091784477234,-0.014826476573944092,0.014826476573944092,0.1911439150571823,HOLD,HOLD_NO_ENTRY,0,,0.8261888673335221,0.0,FLAT,0,0,-3.5580460115530816,1.3811845045542304,3.5580460115530816,92971.31825160018,92009.37095660096,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.0001008610347280614,3.744313882438186,1.1345990537425716,0,0,UP,NORMAL,CONTINUATION,4.0,0.0,1.0,6,0,1,0,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2026-01-13 20:00:00+00:00,94349.1,593.7994003507765,0.29658666253089905,0.31660330295562744,0.3868100047111511,0.43223634362220764,-0.020016640424728394,0.020016640424728394,0.17255152761936188,HOLD,HOLD_NO_ENTRY,0,,0.8261888673335221,0.0,FLAT,0,0,-3.258339430550206,1.9509955707527433,3.258339430550206,93196.99790481318,92126.75294497075,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.00120259107563081,3.723984899098444,1.1697685360153682,0,0,UP,STRONG,CONTINUATION,5.0,0.0,1.0,7,0,1,0,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2026-01-13 21:00:00+00:00,94040.0,584.7137288971501,0.2947768270969391,0.3158949017524719,0.389328271150589,0.4322505295276642,-0.021118074655532837,0.021118074655532837,0.19664251804351807,HOLD,HOLD_NO_ENTRY,0,,0.8261888673335221,0.0,FLAT,0,0,-1.0810418308327268,0.7849995259487693,1.0810418308327268,93306.87505164712,92196.05770726952,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.004639160526808794,3.0791136089720252,1.0344607381217603,0,0,UP,NORMAL,CONTINUATION,4.0,0.0,1.0,8,0,1,0,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2026-01-13 22:00:00+00:00,95730.5,744.7984625473532,0.3080134391784668,0.3015311658382416,0.39045536518096924,0.4261062741279602,0.00648227334022522,0.00648227334022522,0.31339317560195923,HOLD,HOLD_NO_ENTRY,0,,0.8261888673335221,0.0,FLAT,0,0,-3.2074448594180756,2.0824425371331774,3.2074448594180756,93662.17456150101,92411.36177341401,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.011698913008691525,4.884542843385235,1.9476967590319665,0,0,UP,NORMAL,CONTINUATION,4.0,0.0,1.0,9,0,1,0,1,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2026-01-13 23:00:00+00:00,95375.2,767.6200009368271,0.3159240484237671,0.31400230526924133,0.3700736165046692,0.4405840039253235,0.0019217431545257568,0.0019217431545257568,0.35587021708488464,HOLD,HOLD_NO_ENTRY,0,,0.8261888673335221,0.0,FLAT,0,0,-2.845939393624239,1.3367291091265303,2.845939393624239,93941.08707011852,92594.25329496054,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.015366953771123737,4.446340631868033,2.167090496471539,0,0,UP,NORMAL,CONTINUATION,4.0,0.0,1.0,10,0,1,0,1,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2026-01-14 00:00:00+00:00,95196.2,749.0114294413398,0.31302115321159363,0.3087136447429657,0.37826523184776306,0.4297313392162323,0.00430750846862793,0.00430750846862793,0.32887813448905945,HOLD,HOLD_NO_ENTRY,0,,0.8261888673335221,0.0,FLAT,0,0,-2.1564423939494697,1.5436346556985976,2.1564423939494697,94126.74550929153,92715.31259639194,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.017214911261907218,4.16549050837194,2.1622963919109965,0,0,UP,NORMAL,CONTINUATION,4.0,0.0,1.0,11,0,1,0,1,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2026-01-14 01:00:00+00:00,95191.4,728.5963273383868,0.31722861528396606,0.3108798563480377,0.37189149856567383,0.43360501527786255,0.006348758935928345,0.006348758935928345,0.37389975786209106,HOLD,HOLD_NO_ENTRY,0,,0.8261888673335221,0.0,FLAT,0,0,-1.3888348898168832,-0.7399158900091848,1.3888348898168832,94343.5189942014,92883.78316565926,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.017264465429257858,4.35138070429436,1.002945344753218,0,0,UP,NORMAL,CONTINUATION,4.0,0.0,1.0,12,0,1,0,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
2026-01-14 02:00:00+00:00,95299.9,703.303732528502,0.3223053216934204,0.3143841624259949,0.3633105158805847,0.43789705634117126,0.007921159267425537,0.007921159267425537,0.3717554211616516,HOLD,HOLD_NO_ENTRY,0,,0.8261888673335221,0.0,FLAT,0,0,-1.3519052381276198,-0.1070661174074621,1.3519052381276198,94624.49997272811,93117.98403848482,0,,,0,NORMAL,0,0,0,0,0.0,0,0,0.0,,-0.01614433477143662,4.102921492575827,0.6602837924092925,0,0,UP,NORMAL,CONTINUATION,4.0,0.0,1.0,13,0,1,0,0,0,CLOSE_GT_EMA_FAST|EMA_BULL_STACK|RET12_UP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,DISABLED,NONE,0,-1,0,0,0,0.0
